Locality,Zip code,Property type,Price,Bedrooms,Living area,Surface of the plot,Facades,Building condition,Fireplace,Equipped kitchen,Garden,Garden surface,Terrace,Terrace surface,Furnished,Swimming pool,Province,Property,Region
Bruxelles,1160,Apartment,340000,1.0,60.0,,3.0,Just renovated,0,1,0,0.0,1,7.0,0,0,Brussels,Apartment,Brussels
Ostende,8400,Apartment,340000,3.0,100.0,,,To be done up,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Tongres,3730,Apartment,345000,2.0,108.0,,,Good,0,0,0,0.0,1,31.0,0,0,Limburg,Apartment,Flanders
Furnes,8660,Apartment,347500,2.0,79.0,,,Good,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,349000,,34.0,,,As new,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Furnes,8660,Apartment,349000,2.0,78.0,,,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Furnes,8670,Apartment,349000,2.0,88.0,,,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruxelles,1030,Apartment,360000,3.0,105.0,,2.0,As new,0,1,0,0.0,1,18.0,0,0,Brussels,Apartment,Brussels
Ostende,8400,Apartment,369000,2.0,76.0,,,As new,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruxelles,1050,Penthouse,375000,2.0,110.0,,2.0,Good,0,1,0,0.0,0,0.0,0,0,Brussels,Apartment,Brussels
Bruxelles,1170,Ground_Floor,385000,1.0,64.0,,2.0,As new,0,0,0,0.0,1,17.0,0,0,Brussels,Other,Brussels
Furnes,8660,Apartment,385000,1.0,44.0,,,As new,0,1,0,0.0,1,37.0,0,0,West-Vlaanderen,Apartment,Flanders
Gand,9000,Apartment,389000,2.0,79.0,,,Good,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Ostende,8400,Apartment,390000,3.0,130.0,,,To renovate,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Furnes,8660,Apartment,395000,2.0,82.0,,,Good,0,1,0,0.0,0,0.0,1,0,West-Vlaanderen,Apartment,Flanders
Bruxelles,1040,Penthouse,399000,2.0,79.0,,2.0,As new,0,1,0,0.0,1,3.0,0,0,Brussels,Apartment,Brussels
Anvers,2600,Apartment,399000,4.0,150.0,,,Good,0,0,0,0.0,1,25.0,0,0,Antwerp,Apartment,Flanders
Furnes,8660,Apartment,399000,1.0,44.0,,,As new,0,1,0,0.0,1,37.0,0,0,West-Vlaanderen,Apartment,Flanders
Gand,9000,Apartment,399000,2.0,86.0,,,As new,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,425000,,44.0,,2.0,Good,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Ostende,8400,Apartment,425000,3.0,98.0,,,Just renovated,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,445000,2.0,77.0,,2.0,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Gand,9080,Apartment,448000,1.0,88.0,,,Good,0,1,0,0.0,0,0.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Furnes,8660,Apartment,449850,2.0,98.0,,,As new,0,1,0,0.0,1,52.0,0,0,West-Vlaanderen,Apartment,Flanders
Ostende,8400,Apartment,450000,2.0,103.0,,,Good,0,0,0,0.0,1,10.0,0,0,West-Vlaanderen,Apartment,Flanders
Ostende,8400,Apartment,478000,2.0,100.0,,,To be done up,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Louvain,3360,Duplex,480180,2.0,108.0,,,As new,0,1,0,0.0,1,8.0,0,1,Vlaams-Brabant,Apartment,Flanders
Ostende,8420,Apartment,495000,2.0,103.0,,,As new,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Audenarde,9600,Apartment,495000,2.0,143.0,,2.0,Good,1,1,0,0.0,1,188.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Anvers,2000,Apartment,529000,2.0,93.0,,2.0,Good,0,1,0,0.0,1,12.0,0,0,Antwerp,Apartment,Flanders
Bruges,8000,Apartment,545000,2.0,138.0,,,Good,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Furnes,8620,Apartment,549000,2.0,100.0,,,As new,0,1,0,0.0,0,0.0,1,0,West-Vlaanderen,Apartment,Flanders
Ostende,8400,Apartment,580000,3.0,100.0,,2.0,As new,0,0,0,0.0,1,5.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8301,Apartment,585000,3.0,96.0,,3.0,To be done up,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,595000,2.0,95.0,,2.0,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruxelles,1190,Duplex,599000,2.0,166.0,,2.0,As new,1,1,0,0.0,1,36.0,0,0,Brussels,Apartment,Brussels
Ostende,8420,Apartment,599000,2.0,103.0,,,As new,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Ostende,8400,Apartment,620000,2.0,195.0,,,To renovate,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruxelles,1150,Ground_Floor,635000,3.0,160.0,,3.0,As new,0,1,1,17.0,1,17.0,0,0,Brussels,Other,Brussels
Bruges,8300,Apartment,665000,2.0,77.0,,,Just renovated,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,669000,3.0,96.0,,2.0,Good,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruxelles,1000,Ground_Floor,680000,3.0,208.0,,3.0,To renovate,0,1,1,650.0,1,40.0,0,0,Brussels,Other,Brussels
Bruges,8300,Apartment,695000,2.0,78.0,,2.0,Good,0,1,0,0.0,0,0.0,1,0,West-Vlaanderen,Apartment,Flanders
Bruges,8301,Apartment,695000,2.0,69.0,,,To renovate,0,0,0,0.0,1,16.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,710000,2.0,80.0,,2.0,Just renovated,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruxelles,1050,Penthouse,745000,2.0,133.0,,4.0,As new,1,1,0,0.0,1,80.0,0,0,Brussels,Apartment,Brussels
Bruxelles,1050,Apartment,780000,2.0,235.0,,2.0,Good,0,1,0,0.0,0,0.0,0,0,Brussels,Apartment,Brussels
Bruges,8300,Apartment,799000,2.0,125.0,,2.0,Good,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Gand,9070,Apartment,799000,2.0,146.0,,,As new,0,1,0,0.0,1,48.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Bruxelles,1150,Apartment,850000,1.0,95.0,,2.0,As new,0,1,1,1000.0,1,50.0,0,0,Brussels,Apartment,Brussels
Bruges,8300,Apartment,875000,2.0,65.0,,,Good,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Penthouse,899000,3.0,104.0,,,As new,0,0,0,0.0,0,0.0,1,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,995000,2.0,67.0,,2.0,Good,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8301,Apartment,995000,3.0,100.0,,4.0,As new,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Turnhout,2300,Penthouse,1095000,3.0,315.0,,,Good,0,0,0,0.0,0,0.0,0,0,Antwerp,Apartment,Flanders
Anvers,2000,Apartment,1165000,2.0,172.0,,,As new,0,1,0,0.0,1,60.0,0,0,Antwerp,Apartment,Flanders
Bruges,8300,Apartment,1185000,2.0,126.0,,3.0,As new,0,0,0,0.0,1,20.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,1335000,2.0,76.0,,4.0,As new,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,1375000,3.0,84.0,,,Just renovated,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,1445000,2.0,97.0,,,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,1495000,3.0,131.0,,2.0,Good,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruxelles,1150,Apartment,1600000,4.0,290.0,,2.0,Just renovated,1,1,0,0.0,0,0.0,0,0,Brussels,Apartment,Brussels
Bruges,8300,Apartment,1600000,2.0,94.0,,,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,1675000,3.0,117.0,,,Just renovated,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,1955000,3.0,145.0,,,Good,0,0,0,0.0,0,0.0,1,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Duplex,1995000,3.0,215.0,,,Good,0,1,0,0.0,1,14.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,1995000,3.0,140.0,,,Just renovated,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Penthouse,2350000,3.0,92.0,,2.0,As new,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruxelles,1070,Apartment,285000,3.0,97.0,,2.0,As new,0,0,0,0.0,1,6.0,0,0,Brussels,Apartment,Brussels
Gand,9000,Apartment,285000,1.0,62.0,,,Not mentioned,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Anvers,2600,Apartment,385000,3.0,110.0,,2.0,As new,0,1,0,0.0,0,0.0,0,0,Antwerp,Apartment,Flanders
Hal-Vilvorde,1800,Ground_Floor,230000,1.0,50.0,,3.0,As new,0,0,0,0.0,1,10.0,0,0,Vlaams-Brabant,Other,Flanders
Gand,9000,Apartment,545000,3.0,240.0,,,Good,1,0,0,0.0,1,8.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Bruxelles,1030,Apartment,245000,1.0,74.0,,2.0,Not mentioned,0,1,1,50.0,0,0.0,0,0,Brussels,Apartment,Brussels
Bruxelles,1050,Duplex,425000,2.0,71.0,,2.0,Good,0,1,0,0.0,1,8.0,0,0,Brussels,Apartment,Brussels
Bruges,8300,Duplex,995000,3.0,140.0,,,As new,0,0,0,0.0,1,20.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruxelles,1080,Apartment,215000,1.0,64.0,,4.0,Good,0,1,0,0.0,0,0.0,0,0,Brussels,Apartment,Brussels
Dixmude,8600,Penthouse,399000,2.0,112.0,,,Good,0,1,0,0.0,0,0.0,1,0,West-Vlaanderen,Apartment,Flanders
Bruxelles,1020,Apartment,249000,3.0,105.0,,3.0,Good,0,1,0,0.0,1,12.0,0,0,Brussels,Apartment,Brussels
Anvers,2060,Duplex,255000,2.0,95.0,,2.0,Good,0,0,1,26.0,0,0.0,0,0,Antwerp,Apartment,Flanders
Audenarde,9660,Apartment,280000,2.0,105.0,,,Good,0,1,0,0.0,0,0.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Hal-Vilvorde,1840,Apartment,315000,2.0,118.0,,2.0,As new,0,1,0,0.0,0,0.0,0,0,Vlaams-Brabant,Apartment,Flanders
Turnhout,2260,Apartment,319000,1.0,88.0,,4.0,Not mentioned,0,1,0,0.0,1,17.0,0,0,Antwerp,Apartment,Flanders
Ostende,8430,Apartment,340000,1.0,60.0,,,Just renovated,0,1,0,0.0,0,0.0,1,0,West-Vlaanderen,Apartment,Flanders
Turnhout,2260,Apartment,475000,3.0,160.0,,4.0,Not mentioned,0,1,0,0.0,1,17.0,0,0,Antwerp,Apartment,Flanders
Courtrai,8500,Penthouse,790000,2.0,181.0,,3.0,As new,0,1,1,300.0,0,0.0,0,1,West-Vlaanderen,Apartment,Flanders
Bruxelles,1070,Loft,525000,2.0,115.0,,,Not mentioned,0,0,0,0.0,1,13.0,0,0,Brussels,Apartment,Brussels
Bruxelles,1050,Apartment,259000,1.0,50.0,,2.0,Good,0,1,0,0.0,0,0.0,0,0,Brussels,Apartment,Brussels
Bruxelles,1070,Ground_Floor,270000,1.0,66.0,,2.0,As new,0,1,1,65.0,1,21.0,0,0,Brussels,Other,Brussels
Neufchâteau,6800,Apartment,269000,2.0,78.0,,,Not mentioned,0,1,0,0.0,0,0.0,0,1,Luxembourg,Apartment,Wallonia
Liège,4050,Apartment,280000,2.0,136.0,,2.0,Good,0,1,0,0.0,1,6.0,0,0,Liège,Apartment,Wallonia
Gand,9000,Apartment,325000,3.0,117.0,,,To be done up,0,0,0,0.0,1,10.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,379000,2.0,101.0,,2.0,To be done up,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Gand,9000,Apartment,244500,2.0,66.0,,,To be done up,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Bruxelles,1180,Loft,795000,4.0,262.0,,4.0,As new,0,1,0,0.0,1,24.0,0,0,Brussels,Apartment,Brussels
Bruxelles,1140,Apartment,217000,1.0,42.0,,,Good,0,0,0,0.0,0,0.0,1,0,Brussels,Apartment,Brussels
Bruxelles,1020,Apartment,219000,1.0,91.0,,2.0,Good,0,1,0,0.0,0,0.0,0,0,Brussels,Apartment,Brussels
Hal-Vilvorde,1600,Ground_Floor,230000,1.0,52.0,,2.0,As new,0,1,0,0.0,1,15.0,0,0,Vlaams-Brabant,Other,Flanders
Hal-Vilvorde,1602,Ground_Floor,230000,1.0,52.0,,2.0,As new,0,1,0,0.0,1,15.0,0,0,Vlaams-Brabant,Other,Flanders
Hal-Vilvorde,1650,Apartment,245000,2.0,70.0,,2.0,Good,0,0,0,0.0,1,5.0,0,0,Vlaams-Brabant,Apartment,Flanders
Bruges,8000,Ground_Floor,265000,2.0,72.0,,2.0,Just renovated,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Other,Flanders
Nivelles,1480,Apartment,270000,3.0,152.0,,,To be done up,0,0,0,0.0,0,0.0,0,0,Brabant Wallon,Apartment,Wallonia
Hal-Vilvorde,1731,Apartment,298642,2.0,82.0,,,As new,0,1,0,0.0,1,65.0,0,0,Vlaams-Brabant,Apartment,Flanders
Marche-En-Famenne,6900,Apartment,299000,2.0,86.0,,3.0,Good,0,0,0,0.0,1,7.0,0,0,Luxembourg,Apartment,Wallonia
Bruxelles,1020,Apartment,365000,2.0,136.0,,,Just renovated,0,1,0,0.0,0,0.0,0,0,Brussels,Apartment,Brussels
Bruges,8300,Apartment,369000,1.0,55.0,,2.0,Good,0,1,0,0.0,1,5.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruxelles,1040,Apartment,399000,2.0,136.0,,2.0,To restore,0,1,0,0.0,1,17.0,0,0,Brussels,Apartment,Brussels
Bruxelles,1000,Apartment,415000,2.0,88.0,,2.0,Good,0,1,1,29.0,0,0.0,0,0,Brussels,Apartment,Brussels
Hal-Vilvorde,1731,Triplex,429638,4.0,135.0,,,As new,0,1,0,0.0,1,22.0,0,0,Vlaams-Brabant,Apartment,Flanders
Bruxelles,1040,Apartment,460000,3.0,162.0,,2.0,To restore,0,1,0,0.0,1,24.0,0,0,Brussels,Apartment,Brussels
Bruges,8300,Apartment,495000,1.0,59.0,,2.0,As new,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Duplex,585000,2.0,114.0,,2.0,As new,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,595000,3.0,117.0,,2.0,As new,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,649000,2.0,107.0,,,Just renovated,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,669000,2.0,83.0,,,As new,0,1,0,0.0,1,3.0,1,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,857000,3.0,99.0,,,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,1045000,2.0,80.0,,2.0,As new,0,0,0,0.0,1,26.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,1095000,2.0,110.0,,2.0,As new,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Duplex,1295000,2.0,137.0,,2.0,As new,0,0,0,0.0,1,13.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,1695000,2.0,122.0,,,As new,0,0,0,0.0,1,15.0,0,0,West-Vlaanderen,Apartment,Flanders
Audenarde,9700,Apartment,229000,2.0,,,,Not mentioned,0,1,0,0.0,0,0.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Bruxelles,1070,Apartment,219000,3.0,85.0,,2.0,Good,0,0,0,0.0,0,0.0,0,0,Brussels,Apartment,Brussels
Bruxelles,1070,Apartment,289000,2.0,75.0,,2.0,As new,0,1,0,0.0,1,10.0,0,0,Brussels,Apartment,Brussels
Eeklo,9900,Apartment,295000,2.0,98.0,,,Good,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Bruges,8730,Apartment,299000,2.0,110.0,,,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8200,Apartment,258000,2.0,84.0,,,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Alost,9400,Duplex,290000,3.0,140.0,,,Good,0,0,0,0.0,1,15.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Gand,9000,Apartment,435000,2.0,102.0,,,Good,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Bruges,8300,Apartment,595000,1.0,58.0,,,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Saint-Nicolas,9100,Apartment,430000,3.0,141.0,,,Not mentioned,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Mouscron,7700,Penthouse,305000,3.0,165.0,,3.0,Good,0,1,0,0.0,1,24.0,0,0,Hainaut,Apartment,Wallonia
Furnes,8620,Penthouse,975000,4.0,174.0,,4.0,As new,0,1,0,0.0,1,46.0,0,0,West-Vlaanderen,Apartment,Flanders
Gand,9000,Apartment,360000,2.0,85.0,,2.0,Good,0,1,0,0.0,1,15.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Roulers,8800,Apartment,200000,3.0,112.0,,,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruxelles,1000,Apartment,215000,1.0,37.0,,2.0,Good,0,1,0,0.0,1,18.0,1,0,Brussels,Apartment,Brussels
Courtrai,8793,Apartment,249000,1.0,70.0,,,Not mentioned,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Courtrai,8530,Ground_Floor,349000,3.0,114.0,,3.0,Good,0,0,1,88.0,1,40.0,0,0,West-Vlaanderen,Other,Flanders
Malines,2500,Apartment,245000,2.0,83.0,,,Not mentioned,0,1,0,0.0,1,6.0,0,0,Antwerp,Apartment,Flanders
Gand,9032,Apartment,255000,3.0,93.0,,,Not mentioned,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Bruxelles,1070,Apartment,269000,2.0,85.0,,2.0,Just renovated,0,1,0,0.0,1,6.0,0,0,Brussels,Apartment,Brussels
Bruxelles,1000,Duplex,355000,2.0,80.0,,2.0,As new,0,1,0,0.0,0,0.0,0,0,Brussels,Apartment,Brussels
Bruxelles,1081,Apartment,370000,5.0,240.0,,2.0,To renovate,0,0,0,0.0,0,0.0,0,0,Brussels,Apartment,Brussels
Ypres,8900,Apartment,209000,3.0,105.0,,,Just renovated,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8380,Apartment,210000,2.0,58.0,,2.0,To be done up,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Audenarde,9700,Apartment,210000,2.0,77.0,,2.0,Just renovated,0,1,0,0.0,0,0.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Audenarde,9700,Apartment,215000,1.0,42.0,,2.0,Just renovated,0,1,0,0.0,0,0.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Hal-Vilvorde,1750,Apartment,219000,2.0,100.0,,2.0,To be done up,0,0,0,0.0,0,0.0,0,0,Vlaams-Brabant,Apartment,Flanders
Bruxelles,1190,Apartment,220000,2.0,75.0,,3.0,To renovate,0,1,0,0.0,0,0.0,0,0,Brussels,Apartment,Brussels
Bruges,8020,Apartment,220000,2.0,108.0,,,To be done up,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Ostende,8400,Flat_Studio,220000,,45.0,,,Good,0,0,0,0.0,1,10.0,1,0,West-Vlaanderen,Apartment,Flanders
Ostende,8400,Apartment,222000,2.0,71.0,,,Good,0,0,0,0.0,1,7.0,0,0,West-Vlaanderen,Apartment,Flanders
Alost,9300,Apartment,225000,2.0,77.0,,2.0,Good,0,1,0,0.0,0,0.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Audenarde,9700,Apartment,225000,2.0,77.0,,2.0,Just renovated,0,1,0,0.0,0,0.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Bruxelles,1180,Flat_Studio,229000,1.0,44.0,,2.0,Just renovated,0,1,0,0.0,0,0.0,0,0,Brussels,Apartment,Brussels
Ostende,8420,Apartment,229000,2.0,73.0,,,Just renovated,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Liège,4000,Apartment,235000,2.0,112.0,,,As new,0,1,0,0.0,1,18.0,0,0,Liège,Apartment,Wallonia
Furnes,8620,Apartment,235000,3.0,75.0,,4.0,To be done up,0,0,0,0.0,0,0.0,1,0,West-Vlaanderen,Apartment,Flanders
Bruxelles,1070,Apartment,239000,2.0,84.0,,2.0,Good,0,1,0,0.0,1,8.0,0,0,Brussels,Apartment,Brussels
Bruxelles,1120,Ground_Floor,239000,1.0,70.0,,3.0,As new,0,1,1,100.0,1,53.0,0,0,Brussels,Other,Brussels
Anvers,2060,Apartment,239000,1.0,80.0,,2.0,Good,0,1,0,0.0,1,21.0,0,0,Antwerp,Apartment,Flanders
Bruges,8380,Apartment,239000,2.0,60.0,,2.0,Good,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruxelles,1070,Apartment,245000,3.0,95.0,,3.0,Just renovated,0,0,0,0.0,1,12.0,0,0,Brussels,Apartment,Brussels
Ostende,8400,Apartment,249000,2.0,113.0,,,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Ostende,8434,Apartment,249000,2.0,83.0,,,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Courtrai,8511,Apartment,249000,2.0,148.0,,,Good,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Courtrai,8540,Apartment,249000,2.0,120.0,,,Good,0,0,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Roulers,8870,Apartment,249000,2.0,111.0,,,Good,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Hal-Vilvorde,1650,Apartment,250000,2.0,69.0,,2.0,To be done up,0,0,0,0.0,0,0.0,0,0,Vlaams-Brabant,Apartment,Flanders
Hal-Vilvorde,1650,Apartment,250000,2.0,70.0,,2.0,To be done up,0,0,0,0.0,0,0.0,0,0,Vlaams-Brabant,Apartment,Flanders
Bruxelles,1082,Ground_Floor,259000,2.0,88.0,,2.0,Good,0,1,1,190.0,1,40.0,0,0,Brussels,Other,Brussels
Hal-Vilvorde,1785,Apartment,259000,1.0,91.0,,2.0,Good,0,1,0,0.0,0,0.0,0,0,Vlaams-Brabant,Apartment,Flanders
Ostende,8400,Apartment,259000,2.0,114.0,,,Good,0,0,0,0.0,1,22.0,0,0,West-Vlaanderen,Apartment,Flanders
Furnes,8670,Service_Flat,259000,1.0,61.0,,,Good,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Other,Flanders
Anvers,2550,Apartment,260000,2.0,70.0,,2.0,Just renovated,0,1,0,0.0,0,0.0,0,0,Antwerp,Apartment,Flanders
Bruxelles,1030,Apartment,265000,1.0,70.0,,2.0,Just renovated,0,1,0,0.0,1,3.0,0,0,Brussels,Apartment,Brussels
Eeklo,9900,Apartment,265000,2.0,73.0,,,Good,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Bruxelles,1082,Apartment,269000,2.0,,,2.0,Good,0,0,0,0.0,1,3.0,0,0,Brussels,Apartment,Brussels
Bruxelles,1083,Apartment,269000,2.0,92.0,,3.0,Good,0,1,0,0.0,1,6.0,0,0,Brussels,Apartment,Brussels
Anvers,2640,Apartment,275000,2.0,88.0,,2.0,Good,0,1,0,0.0,0,0.0,0,0,Antwerp,Apartment,Flanders
Malines,2830,Apartment,275000,2.0,86.0,,3.0,Good,0,1,0,0.0,0,0.0,0,0,Antwerp,Apartment,Flanders
Audenarde,9750,Apartment,280000,2.0,107.0,,,Good,0,1,0,0.0,0,0.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Hal-Vilvorde,1700,Apartment,284000,1.0,73.0,,2.0,Good,0,1,0,0.0,1,9.0,0,0,Vlaams-Brabant,Apartment,Flanders
Liège,4032,Apartment,285000,3.0,196.0,,2.0,As new,0,1,1,985.0,1,22.0,0,0,Liège,Apartment,Wallonia
Arlon,6790,Apartment,285000,2.0,84.0,,3.0,Good,0,1,0,0.0,1,75.0,0,0,Luxembourg,Apartment,Wallonia
Bruges,8380,Apartment,285000,2.0,98.0,,2.0,Good,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Malines,2830,Apartment,289000,2.0,100.0,,,Just renovated,0,1,0,0.0,1,8.0,0,0,Antwerp,Apartment,Flanders
Malines,2830,Apartment,291000,2.0,75.0,,2.0,Good,0,1,0,0.0,0,0.0,0,0,Antwerp,Apartment,Flanders
Tielt,8850,Apartment,294742,2.0,100.0,,,Good,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruxelles,1070,Apartment,295000,3.0,110.0,,2.0,Just renovated,0,1,0,0.0,1,21.0,0,0,Brussels,Apartment,Brussels
Bruges,8300,Flat_Studio,295000,,39.0,,3.0,To be done up,0,0,0,0.0,1,5.0,0,0,West-Vlaanderen,Apartment,Flanders
Bruges,8380,Apartment,298000,2.0,99.0,,2.0,Good,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Ostende,8430,Apartment,298000,2.0,43.0,,,Good,0,1,0,0.0,0,0.0,0,0,West-Vlaanderen,Apartment,Flanders
Gand,9800,Duplex,298000,2.0,106.0,,,Good,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Gand,9052,Apartment,299000,2.0,81.0,,2.0,Good,0,0,0,0.0,1,5.0,0,0,Oost-Vlaanderen,Apartment,Flanders
Eeklo,9900,Apartment,299000,2.0,84.0,,,Good,0,0,0,0.0,0,0.0,0,0,Oost-Vlaanderen,Apartment,Flanders
