refnis,localité,année,période,nombre transactions - maison,prix médian(€)-maison,prix premier quartile(€)-maison,prix troisième quartile(€)-maison,nombre transactions-appartement,prix médian(€)-appartement,prix premier quartile(€)-appartement,prix troisième quartile(€)-appartement,,,,0
72000,ARRONDISSEMENT DE MAASEIK,2019,Q1,340,245000,197500,310000,116,185000,152500,215000,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2019,Q2,347,240000,185000,309000,114,185000,150000,228000,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2019,Q3,352,246500,195000,299350,94,190000,160000,230000,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2019,Q4,637,240000,195000,300000,175,185500,155000,215000,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2020,Q1,162,231500,186000,297500,54,170500,143000,221850,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2020,Q2,275,250000,185000,329500,84,179000,142500,210000,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2020,Q3,346,247000,199000,325000,85,194000,161000,230000,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2020,Q4,486,259000,200000,330000,135,199000,165000,237500,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2021,Q1,355,277500,219250,362500,101,199500,150000,243000,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2021,Q2,405,278000,210000,350000,122,197500,160000,242000,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2021,Q3,410,270000,215250,355500,118,210000,164950,254500,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2021,Q4,302,275000,225000,350000,121,204000,170000,240000,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2022,Q1,503,295000,233000,375000,145,226250,189000,259000,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2022,Q2,419,295000,235000,370000,153,219000,185000,255000,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2022,Q3,391,305525,240000,381067,104,235000,190000,265000,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2022,Q4,431,296500,244500,368500,130,230000,185000,279475,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2023,Q1,317,320000,240000,410000,116,222805,190000,263800,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2023,Q2,294,300000,250000,405000,100,240000,185000,280000,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2023,Q3,320,300000,245000,380000,115,240000,195000,280000,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2023,Q4,406,324500,255000,406000,142,239000,198000,273000,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2024,Q1,317,325000,258000,410000,95,229000,190000,280000,,,,34
72000,ARRONDISSEMENT DE MAASEIK,2024,Q2,336,321000,255500,389500,119,235500,197500,285000,,,,34
73000,ARRONDISSEMENT DE TONGRES,2010,Q1,101,225250,178000,269000,63,140000,122500,175000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2010,Q2,97,230000,180000,300000,54,147250,120000,165000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2010,Q3,102,217500,175000,280000,52,140000,115000,168060,,,,35
73000,ARRONDISSEMENT DE TONGRES,2010,Q4,104,231250,180000,280000,65,141000,115000,165000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2011,Q1,102,221800,175000,283500,77,144000,120000,170000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2011,Q2,102,225000,180000,280000,74,147500,120000,170000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2011,Q3,101,225000,173000,274000,58,157000,137000,185000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2011,Q4,143,230000,180000,272000,98,150000,125000,175000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2012,Q1,97,237000,172500,285000,65,145000,125000,190000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2012,Q2,118,235000,190000,280000,76,150000,125000,178000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2012,Q3,113,235000,175000,288750,66,155000,129000,184000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2012,Q4,121,230000,180000,282500,67,151700,120000,173000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2013,Q1,89,240750,182250,310000,69,162500,130000,189000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2013,Q2,94,242500,190000,286000,82,160000,130000,195000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2013,Q3,99,230000,185000,285000,66,156000,125000,195000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2013,Q4,116,225000,185000,300000,76,165000,125000,200000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2014,Q1,78,226000,175000,270000,55,165000,130000,210000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2014,Q2,108,218750,179000,282000,74,166250,130000,200500,,,,35
73000,ARRONDISSEMENT DE TONGRES,2014,Q3,122,221500,170000,295000,79,157940,130000,185000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2014,Q4,167,240500,184000,288875,123,164000,135000,196000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2015,Q1,58,228000,196500,315000,62,161000,132000,197000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2015,Q2,112,225000,170000,285000,61,162000,122500,217500,,,,35
73000,ARRONDISSEMENT DE TONGRES,2015,Q3,122,226000,185000,295000,90,170000,140000,200000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2015,Q4,150,238250,195000,290000,77,158000,127000,190000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2016,Q1,103,250000,185000,300000,85,175000,134750,195500,,,,35
73000,ARRONDISSEMENT DE TONGRES,2016,Q2,129,216500,174500,283500,93,170000,146000,193000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2016,Q3,129,241250,194500,312500,87,165000,129000,210000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2016,Q4,143,230000,179000,300000,102,172500,142000,210000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2017,Q1,142,250000,200000,295000,82,165000,144500,195000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2017,Q2,138,245000,199000,311000,111,165500,134500,185000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2017,Q3,124,260000,185000,317498,88,165000,129000,185000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2017,Q4,126,250000,200000,340000,119,170000,137500,219000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2018,Q1,108,259000,190000,320000,79,170000,134500,207500,,,,35
73000,ARRONDISSEMENT DE TONGRES,2018,Q2,140,260000,199750,322500,70,170000,135000,195000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2018,Q3,170,272000,220000,330000,82,166500,146250,220000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2018,Q4,159,270000,210000,330000,110,188000,154500,232000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2019,Q1,150,274000,229000,335000,103,179000,144500,210000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2019,Q2,170,252500,199000,335000,133,185000,159000,222000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2019,Q3,186,270000,225000,350000,109,189000,145500,225000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2019,Q4,294,275000,210000,337000,160,181500,147500,220000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2020,Q1,72,279000,195000,377000,73,180000,140500,224500,,,,35
73000,ARRONDISSEMENT DE TONGRES,2020,Q2,103,289000,225000,350000,86,178500,143750,239000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2020,Q3,141,275000,229000,337500,82,190000,158000,229500,,,,35
73000,ARRONDISSEMENT DE TONGRES,2020,Q4,234,280000,215000,365000,151,198000,155000,249000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2021,Q1,176,285000,240000,387500,113,186000,154500,230000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2021,Q2,200,292000,229000,375000,148,190000,160000,229750,,,,35
73000,ARRONDISSEMENT DE TONGRES,2021,Q3,172,315000,242000,380000,116,199000,169500,247000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2021,Q4,111,298000,226500,386000,134,188500,144000,229453,,,,35
73000,ARRONDISSEMENT DE TONGRES,2022,Q1,225,319000,250000,400000,181,200000,166988,250000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2022,Q2,171,320300,259000,425000,165,210000,165000,249000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2022,Q3,179,333750,250000,445000,128,210000,160000,258000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2022,Q4,190,322500,255000,425000,110,209000,170000,239000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2023,Q1,137,360000,275000,445000,133,219000,177000,257500,,,,35
73000,ARRONDISSEMENT DE TONGRES,2023,Q2,133,329000,250000,424000,129,215000,169000,270000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2023,Q3,134,350000,250000,427500,94,224275,176500,282500,,,,35
73000,ARRONDISSEMENT DE TONGRES,2023,Q4,149,315000,255000,400000,161,215000,170000,272000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2024,Q1,125,335000,230000,435000,120,224500,185000,277000,,,,35
73000,ARRONDISSEMENT DE TONGRES,2024,Q2,127,370000,299000,470000,119,220000,170000,271000,,,,35
81000,ARRONDISSEMENT D'ARLON,2010,Q1,36,226000,168000,317500,31,135000,105000,180000,,,,36
81000,ARRONDISSEMENT D'ARLON,2010,Q2,49,228000,172000,315000,32,152500,99000,179000,,,,36
81000,ARRONDISSEMENT D'ARLON,2010,Q3,41,284000,210000,345000,22,121500,85000,145000,,,,36
81000,ARRONDISSEMENT D'ARLON,2010,Q4,45,245000,180000,350000,26,150000,120000,180000,,,,36
81000,ARRONDISSEMENT D'ARLON,2011,Q1,20,271000,207500,352500,30,129750,117000,170000,,,,36
81000,ARRONDISSEMENT D'ARLON,2011,Q2,29,210000,155000,300000,40,144500,125000,175000,,,,36
81000,ARRONDISSEMENT D'ARLON,2011,Q3,47,265000,180000,350000,50,142500,110000,190000,,,,36
81000,ARRONDISSEMENT D'ARLON,2011,Q4,36,240000,175000,295000,35,160000,127000,180000,,,,36
81000,ARRONDISSEMENT D'ARLON,2012,Q1,28,215000,180000,350000,30,154000,116000,190000,,,,36
81000,ARRONDISSEMENT D'ARLON,2012,Q2,35,254950,150000,345000,36,141500,119000,164791,,,,36
81000,ARRONDISSEMENT D'ARLON,2012,Q3,26,229000,165000,300000,48,150725,111250,188500,,,,36
81000,ARRONDISSEMENT D'ARLON,2012,Q4,59,247000,175000,295000,33,155000,111000,180000,,,,36
81000,ARRONDISSEMENT D'ARLON,2013,Q1,28,201500,155000,310000,39,145000,110000,166000,,,,36
81000,ARRONDISSEMENT D'ARLON,2013,Q2,31,240000,155000,300000,37,140000,119000,160000,,,,36
81000,ARRONDISSEMENT D'ARLON,2013,Q3,37,250000,180000,325000,31,166000,140000,211750,,,,36
81000,ARRONDISSEMENT D'ARLON,2013,Q4,29,235000,180000,300000,28,155000,115000,182000,,,,36
81000,ARRONDISSEMENT D'ARLON,2014,Q1,26,250000,160000,380000,34,132750,95000,175000,,,,36
81000,ARRONDISSEMENT D'ARLON,2014,Q2,40,292500,220000,392000,42,140500,120000,161000,,,,36
81000,ARRONDISSEMENT D'ARLON,2014,Q3,38,235000,185000,352500,33,147000,114000,184000,,,,36
81000,ARRONDISSEMENT D'ARLON,2014,Q4,46,262500,210000,315000,52,141500,107000,165000,,,,36
81000,ARRONDISSEMENT D'ARLON,2015,Q1,34,235000,185000,387500,40,159000,115000,190083,,,,36
81000,ARRONDISSEMENT D'ARLON,2015,Q2,19,330000,175000,470000,42,155000,127500,175000,,,,36
81000,ARRONDISSEMENT D'ARLON,2015,Q3,33,335000,270000,383000,33,155000,110000,180000,,,,36
81000,ARRONDISSEMENT D'ARLON,2015,Q4,48,240000,180000,382500,42,162500,137000,185000,,,,36
81000,ARRONDISSEMENT D'ARLON,2016,Q1,40,285000,179000,398000,46,143500,120250,178250,,,,36
81000,ARRONDISSEMENT D'ARLON,2016,Q2,43,270000,192000,410000,34,130000,100000,170000,,,,36
81000,ARRONDISSEMENT D'ARLON,2016,Q3,48,267500,189975,330000,43,148000,116000,185000,,,,36
81000,ARRONDISSEMENT D'ARLON,2016,Q4,56,290000,190000,385000,52,160000,115000,185000,,,,36
81000,ARRONDISSEMENT D'ARLON,2017,Q1,42,250000,174500,300000,36,145000,110501,186250,,,,36
81000,ARRONDISSEMENT D'ARLON,2017,Q2,46,277500,215000,355000,54,157000,125000,175000,,,,36
81000,ARRONDISSEMENT D'ARLON,2017,Q3,38,292500,195000,367500,38,139000,108500,170000,,,,36
81000,ARRONDISSEMENT D'ARLON,2017,Q4,49,246750,187500,332500,50,165000,127500,190000,,,,36
81000,ARRONDISSEMENT D'ARLON,2018,Q1,52,246000,180000,385000,65,140000,95000,185000,,,,36
81000,ARRONDISSEMENT D'ARLON,2018,Q2,45,256500,171000,380000,56,155000,115000,178000,,,,36
81000,ARRONDISSEMENT D'ARLON,2018,Q3,47,265000,200000,380000,48,145000,117000,174000,,,,36
81000,ARRONDISSEMENT D'ARLON,2018,Q4,45,292500,211500,421500,48,165000,116000,190000,,,,36
81000,ARRONDISSEMENT D'ARLON,2019,Q1,26,293000,190000,385000,55,143000,105000,198000,,,,36
81000,ARRONDISSEMENT D'ARLON,2019,Q2,41,262500,212500,405000,46,159000,110000,195000,,,,36
81000,ARRONDISSEMENT D'ARLON,2019,Q3,56,345000,205000,450000,65,165000,140000,200000,,,,36
81000,ARRONDISSEMENT D'ARLON,2019,Q4,49,350000,250000,448000,53,172500,145000,215000,,,,36
81000,ARRONDISSEMENT D'ARLON,2020,Q1,39,330000,225000,460000,36,164000,133000,215738,,,,36
81000,ARRONDISSEMENT D'ARLON,2020,Q2,46,310000,230000,460000,56,175074,129900,204000,,,,36
81000,ARRONDISSEMENT D'ARLON,2020,Q3,44,325000,215000,495000,39,180000,153000,215000,,,,36
81000,ARRONDISSEMENT D'ARLON,2020,Q4,49,334500,255000,480000,57,181250,154900,218500,,,,36
81000,ARRONDISSEMENT D'ARLON,2021,Q1,46,420000,329000,500000,63,190500,162500,221000,,,,36
81000,ARRONDISSEMENT D'ARLON,2021,Q2,41,377500,300000,487500,45,189750,147000,244000,,,,36
81000,ARRONDISSEMENT D'ARLON,2021,Q3,52,350000,240000,495000,61,215000,174000,251500,,,,36
81000,ARRONDISSEMENT D'ARLON,2021,Q4,51,390000,260000,485000,62,210000,165000,260000,,,,36
81000,ARRONDISSEMENT D'ARLON,2022,Q1,41,312000,265000,550000,75,205000,169000,240000,,,,36
81000,ARRONDISSEMENT D'ARLON,2022,Q2,37,365000,260000,530000,65,196000,155000,250000,,,,36
81000,ARRONDISSEMENT D'ARLON,2022,Q3,52,397500,280000,569000,53,210000,155000,247500,,,,36
81000,ARRONDISSEMENT D'ARLON,2022,Q4,48,390000,280000,560000,73,200000,160000,248000,,,,36
81000,ARRONDISSEMENT D'ARLON,2023,Q1,30,399000,300000,490000,58,230000,195000,274000,,,,36
81000,ARRONDISSEMENT D'ARLON,2023,Q2,46,380000,300000,510000,71,227500,160000,307000,,,,36
81000,ARRONDISSEMENT D'ARLON,2023,Q3,54,500000,314000,664000,56,229000,170000,280000,,,,36
81000,ARRONDISSEMENT D'ARLON,2023,Q4,35,393500,305000,540000,56,227500,171000,285600,,,,36
81000,ARRONDISSEMENT D'ARLON,2024,Q1,28,345000,280000,445000,36,230000,220000,287000,,,,36
81000,ARRONDISSEMENT D'ARLON,2024,Q2,44,400000,280000,480000,45,225000,170000,300000,,,,36
82000,ARRONDISSEMENT DE BASTOGNE,2010,Q1,35,160000,117500,220000,5,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2010,Q2,57,178000,128000,230000,6,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2010,Q3,38,192000,140000,225000,4,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2010,Q4,52,155000,100000,230000,10,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2011,Q1,34,155550,125000,215000,7,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2011,Q2,50,155000,110000,207000,11,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2011,Q3,57,190000,137000,230000,7,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2011,Q4,66,155000,95000,195000,6,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2012,Q1,37,147000,110000,192500,4,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2012,Q2,41,158500,100000,202500,9,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2012,Q3,70,165000,119000,225000,4,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2012,Q4,64,150000,99000,215000,6,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2013,Q1,62,170000,132500,205000,10,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2013,Q2,38,160000,112000,205000,10,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2013,Q3,56,178000,120000,218500,6,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2013,Q4,54,164500,121250,232360,5,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2014,Q1,34,160000,135000,245000,14,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2014,Q2,67,177500,139500,230000,15,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2014,Q3,69,189950,140000,240000,5,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2014,Q4,82,189000,140000,248000,15,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2015,Q1,42,190000,130000,250000,6,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2015,Q2,45,160000,125000,205000,10,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2015,Q3,46,162500,120000,215000,5,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2015,Q4,68,190000,140000,243500,6,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2016,Q1,50,155000,125000,269650,6,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2016,Q2,85,173000,135000,250000,7,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2016,Q3,58,175000,135000,260000,8,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2016,Q4,65,184000,140000,245000,5,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2017,Q1,40,175000,150000,210000,15,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2017,Q2,71,162500,110000,220000,6,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2017,Q3,207,166800,149079,200000,9,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2017,Q4,73,178665,139000,275000,8,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2018,Q1,72,178843,135000,249000,14,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2018,Q2,62,188750,127500,266250,9,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2018,Q3,74,191000,135000,260000,6,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2018,Q4,68,188250,163000,245000,13,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2019,Q1,64,220000,150000,290000,15,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2019,Q2,66,197000,139500,249000,11,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2019,Q3,65,230000,165000,280000,9,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2019,Q4,71,199000,155000,286500,16,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2020,Q1,55,177500,145000,230000,12,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2020,Q2,59,213500,130000,290000,13,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2020,Q3,63,227000,169000,303000,12,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2020,Q4,87,210000,150000,295000,21,44000,28500,115000,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2021,Q1,55,191000,130000,275000,9,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2021,Q2,72,244000,160000,350000,18,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2021,Q3,61,261500,183500,383000,11,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2021,Q4,70,252000,195000,365000,19,168500,101250,215000,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2022,Q1,59,269000,185000,360000,30,128500,74750,215000,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2022,Q2,84,290001,195000,399000,12,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2022,Q3,74,295000,200000,395000,20,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2022,Q4,78,262500,155000,350000,20,136000,100000,227000,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2023,Q1,53,257500,170000,375000,11,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2023,Q2,58,287500,184000,371500,16,172500,96500,232500,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2023,Q3,64,300000,180000,385000,16,185000,151500,240000,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2023,Q4,71,312500,217845,390000,17,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2024,Q1,60,230000,180000,319000,12,,,,,,,37
82000,ARRONDISSEMENT DE BASTOGNE,2024,Q2,66,239000,150000,360000,21,215000,140000,280000,,,,37
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2010,Q1,103,150000,100000,180000,12,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2010,Q2,76,156250,112500,200000,12,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2010,Q3,107,163000,110000,195000,8,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2010,Q4,117,145000,85000,190000,8,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2011,Q1,108,157500,107000,232500,7,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2011,Q2,78,165000,110000,215000,6,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2011,Q3,104,157000,109000,215000,10,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2011,Q4,97,172500,112000,220000,14,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2012,Q1,82,150000,110000,208500,7,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2012,Q2,81,135000,79000,190000,11,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2012,Q3,93,166000,109500,217000,8,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2012,Q4,121,150000,80000,200000,15,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2013,Q1,82,145000,97500,185000,8,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2013,Q2,93,142500,100000,220000,9,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2013,Q3,102,165000,120000,215000,11,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2013,Q4,103,140000,99000,195000,11,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2014,Q1,78,155500,110000,202500,15,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2014,Q2,109,140000,90000,199000,10,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2014,Q3,108,170000,120000,220000,7,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2014,Q4,139,160000,106000,200000,12,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2015,Q1,89,130000,90000,184250,6,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2015,Q2,91,153750,93000,210000,10,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2015,Q3,108,150000,110000,195000,9,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2015,Q4,157,140000,90000,190000,7,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2016,Q1,95,148250,101000,187595,14,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2016,Q2,141,152500,105000,228250,5,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2016,Q3,112,139000,107000,208910,22,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2016,Q4,141,160000,101250,212750,11,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2017,Q1,134,155000,100000,225000,20,145658,104019,172100,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2017,Q2,112,165000,105000,220000,17,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2017,Q3,124,150000,90000,215000,16,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2017,Q4,145,163000,117500,213000,11,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2018,Q1,117,178750,101000,240000,16,98500,45000,159000,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2018,Q2,129,155000,107500,220000,16,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2018,Q3,127,170000,120000,218000,18,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2018,Q4,128,150000,100000,202000,11,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2019,Q1,135,170000,110000,209000,13,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2019,Q2,126,169000,100000,215000,24,134500,95000,176965,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2019,Q3,135,172500,109500,250000,14,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2019,Q4,168,170000,110000,235000,31,97500,60000,190000,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2020,Q1,114,170000,110000,212000,15,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2020,Q2,101,175000,123500,229750,12,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2020,Q3,112,175000,130000,249000,17,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2020,Q4,168,194500,120500,261500,26,102500,67000,135500,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2021,Q1,156,200000,135000,255000,24,61500,48500,210000,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2021,Q2,122,200000,146500,275000,24,147000,89500,190000,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2021,Q3,136,210000,145000,275000,20,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2021,Q4,142,209000,149000,305000,23,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2022,Q1,110,220000,145000,295000,29,95000,85000,125000,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2022,Q2,117,190000,105000,270000,30,,,,,,,38
83000,ARRONDISSEMENT DE MARCHE-EN-FAMENNE,2022,Q3,122,240000,172000,317000,34,159750,106250,211000,,,,38
